Cantidad (en UM de inventario),VentaNeta,CodCliente,Número de documento,ItemCode,CodVendedor,Código de almacén de línea,Fecha,Descripción del artículo,CanalDeVenta,Kilombos
5,43487,C77012247,1046488,100401409101,11,B30,25-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C15367633,1046529,100401409101,11,B30,25-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77196138,1046596,100401409101,11,B30,26-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77254683,1046673,100401409101,11,B30,27-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C12245469,1046871,100401409101,11,B30,1-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,77115244,1046837,100401409101,11,B30,1-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77174342,1046899,100401409101,11,B30,2-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C10144080,1047358,100401409101,11,B30,7-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76829142,1047649,100401409101,11,B30,15-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76932601,1047820,100401409101,11,B30,17-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77172276,1048695,100401409101,11,B30,5-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77088798,1049041,100401409101,11,B30,7-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76069748,1049176,100401409101,11,B30,8-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77095709,1049899,100401409101,11,B30,19-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77031365,1051175,100401409101,11,B30,15-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C10394410,1051177,100401409101,11,B30,15-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,T00001044,1051243,100401409101,11,B30,15-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76697424,1051315,100401409101,11,B30,16-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C17037194,1051328,100401409101,11,B30,17-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77102169,1051351,100401409101,11,B30,17-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77102169,1051402,100401409101,11,B30,18-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76069748,1051437,100401409101,11,B30,18-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C18652418,1051579,100401409101,11,B30,23-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76932601,1051720,100401409101,11,B30,25-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77199882,1052192,100401409101,11,B30,4-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C18652418,1052155,100401409101,11,B30,4-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77172276,1052359,100401409101,11,B30,8-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76920196,1052446,100401409101,11,B30,9-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77012247,1052516,100401409101,11,B30,9-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9527805,1052903,100401409101,11,B30,16-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77254683,1053527,100401409101,11,B30,26-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76371937,1053728,100401409101,11,B30,30-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76932601,1054069,100401409101,11,B30,6-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77012247,1054232,100401409101,11,B30,8-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C76829142,1054641,100401409101,11,B30,13-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76866263,1054807,100401409101,11,B30,15-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76697424,1054898,100401409101,11,B30,16-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77196507,1054896,100401409101,11,B30,16-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9876495,1055149,100401409101,11,B30,20-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77097684,1055804,100401409101,11,B30,29-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C18652418,1055809,100401409101,11,B30,29-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76371937,1056310,100401409101,11,B30,6-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9527805,1056939,100401409101,11,B30,13-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C17537118,1056936,100401409101,11,B30,13-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76932601,1056877,100401409101,11,B30,13-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77097684,1057256,100401409101,11,B30,18-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,77115244,1057442,100401409101,11,B30,19-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C17845201,1057395,100401409101,11,B30,19-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C17644726,1057869,100401409101,11,B30,25-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9757137,1058666,100401409101,11,B30,31-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C76856428,1059605,100401409101,11,B30,8-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77097684,1059620,100401409101,11,B30,8-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77088798,1060427,100401409101,11,B30,15-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C17260617,1060365,100401409101,11,B30,15-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77097684,1060414,100401409101,11,B30,15-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C76829142,1061218,100401409101,11,B30,23-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77097684,1061935,100401409101,11,B30,30-Jun-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C76856428,1063186,100401409101,11,B30,14-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76697424,1063607,100401409101,11,B30,20-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C10273603,1063581,100401409101,11,B30,20-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C9757137,1063855,100401409101,11,B30,22-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C16302160,1064029,100401409101,11,B30,23-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C9527805,1063934,100401409101,11,B30,23-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76920196,1064173,100401409101,11,B30,27-Jul-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76371937,1064892,100401409101,11,B30,3-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76829142,1064886,100401409101,11,B30,3-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C8970743,1065098,100401409101,11,B30,4-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77037646,1065199,100401409101,11,B30,5-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C18720931,1065599,100401409101,11,B30,10-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C15183709,1065924,100401409101,11,B30,12-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,77115244,1066249,100401409101,11,B30,16-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76932601,1066609,100401409101,11,B30,19-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C17537118,1067285,100401409101,11,B30,27-Aug-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,35357,C76632289,1067719,100401409101,11,B30,1-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,35357,C16302160,1067753,100401409101,11,B30,1-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,35358,C76738345,1067738,100401409101,11,B30,1-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,35357,C9527805,1067720,100401409101,11,B30,1-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,35357,C77037646,1067874,100401409101,11,B30,2-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,35357,C77012247,1068003,100401409101,11,B30,3-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77196138,1068597,100401409101,11,B30,9-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C14470082,1068812,100401409101,11,B30,13-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C76950923,1068972,100401409101,11,B30,14-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C16302160,1069506,100401409101,11,B30,22-Sep-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C9757137,1070558,100401409101,11,B30,5-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C76697424,1070884,100401409101,11,B30,6-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C76738345,1071139,100401409101,11,B30,8-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77158492,1071149,100401409101,11,B30,8-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C18652418,1071468,100401409101,11,B30,14-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77120582,1071728,100401409101,11,B30,17-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77097684,1071851,100401409101,11,B30,19-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77057897,1072010,100401409101,11,B30,20-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76829142,1072290,100401409101,11,B30,25-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C16302160,1072339,100401409101,11,B30,26-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C17537118,1072648,100401409101,11,B30,28-Oct-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C7143295,1073012,100401409101,11,B30,3-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C9527805,1073207,100401409101,11,B30,5-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C76856428,1073400,100401409101,11,B30,9-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77057897,1073425,100401409101,11,B30,9-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39285,C7143295,1073959,100401409101,11,B30,17-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77196138,1074038,100401409101,11,B30,18-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C9757137,1074054,100401409101,11,B30,18-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C14392817,1074036,100401409101,11,B30,18-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C76673946,1074311,100401409101,11,B30,23-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39286,C77057897,1074778,100401409101,11,B30,30-Nov-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41176,C76789893,1021198,100401409101,4,B30,12-Jun-19,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41176,C76476825,1022833,100401409101,4,B30,24-Jul-19,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41176,C76476825,1023561,100401409101,4,B30,6-Aug-19,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41177,C9696106,1025566,100401409101,4,B30,24-Sep-19,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C9696106,1037124,100401409101,4,B30,16-Jun-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9204984,1038066,100401409101,4,B30,6-Jul-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76552706,1038460,100401409101,4,B30,14-Jul-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76552706,1039139,100401409101,4,B30,28-Jul-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43486,C9696106,1039949,100401409101,4,B30,11-Aug-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76476825,1039951,100401409101,4,B30,11-Aug-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76552706,1040561,100401409101,4,B30,20-Aug-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76854955,1040851,100401409101,4,B30,25-Aug-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C13965120,1040980,100401409101,4,B30,27-Aug-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43486,C76989768,1041491,100401409101,4,B30,3-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76552706,1041681,100401409101,4,B30,8-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C7073924,1042095,100401409101,4,B30,14-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77150037,1042296,100401409101,4,B30,15-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77155439,1042381,100401409101,4,B30,17-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9204984,1042693,100401409101,4,B30,24-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76680704,1042886,100401409101,4,B30,29-Sep-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C76552706,1043111,100401409101,4,B30,1-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9696106,1043310,100401409101,4,B30,6-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C13965120,1043302,100401409101,4,B30,6-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1043450,100401409101,4,B30,7-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77150037,1043625,100401409101,4,B30,9-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1044223,100401409101,4,B30,21-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1044335,100401409101,4,B30,22-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76552706,1044562,100401409101,4,B30,27-Oct-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1045228,100401409101,4,B30,5-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C11649543,1045701,100401409101,4,B30,12-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1046400,100401409101,4,B30,24-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C15371989,1046640,100401409101,4,B30,27-Nov-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1047032,100401409101,4,B30,3-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C11649543,1047156,100401409101,4,B30,7-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C11649543,1047364,100401409101,4,B30,7-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77092312,1047665,100401409101,4,B30,15-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1047705,100401409101,4,B30,16-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77169741,1047824,100401409101,4,B30,17-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1048444,100401409101,4,B30,30-Dec-20,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1048722,100401409101,4,B30,5-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41174.97082,C76989009,1048862,100401409101,4,B30,7-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76476825,1049444,100401409101,4,B30,12-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77169741,1049536,100401409101,4,B30,13-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77169741,1050396,100401409101,4,B30,28-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1050408,100401409101,4,B30,28-Jan-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41175.05642,C76989009,1050520,100401409101,4,B30,1-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76476825,1050570,100401409101,4,B30,2-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1051039,100401409101,4,B30,10-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1051113,100401409101,4,B30,11-Feb-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1052562,100401409101,4,B30,10-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1052533,100401409101,4,B30,10-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,41174.94897,C76989009,1052699,100401409101,4,B30,12-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77092312,1052872,100401409101,4,B30,16-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76476825,1052830,100401409101,4,B30,16-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C76552706,1053005,100401409101,4,B30,18-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43486,C77271001,1053320,100401409101,4,B30,23-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C8702187,1053326,100401409101,4,B30,23-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C14569812,1053790,100401409101,4,B30,31-Mar-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C13965120,1054056,100401409101,4,B30,6-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76863576,1054089,100401409101,4,B30,6-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,45750,C76989009,1054195,100401409101,4,B30,7-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,4349,C76825371,1004246,100401409101,4,B30,12-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76825371,1054591,100401409101,4,B30,12-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77169741,1054642,100401409101,4,B30,13-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C13965120,1054819,100401409101,4,B30,15-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1055076,100401409101,4,B30,20-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C77169133,1055123,100401409101,4,B30,20-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C77092312,1055079,100401409101,4,B30,20-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,39139.05327,C76989009,1055268,100401409101,4,B30,22-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C14569812,1055706,100401409101,4,B30,28-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76476825,1055795,100401409101,4,B30,28-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C9696106,1055882,100401409101,4,B30,30-Apr-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C76989768,1056139,100401409101,4,B30,4-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43488,C76552706,1056132,100401409101,4,B30,4-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989009,1056850,100401409101,4,B30,13-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
5,43487,C76989768,1057461,100401409101,4,B30,19-May-21,Almendra Cubiertas Con Chocolate Bitter Cj 5 Kg.,Televenta,5
